57226				    1
57237				    1
57249				    1
57260				    1
57271				    1
57282				    1
57293				    1
57305				    1
57316				    1
57328				    1
57339				    1.1	
57350				    1.2	
57361				    1.3	
57372				    1.3	
57384				    1.3	
57395				    1.3	
57406				    1.3	
57418				    1.3	
57429				    1.3	
57440				    1.4	
57452				    1.5	
57463				    1.8	
57474				    2.2	
57486				    2.7	
57497				    2.7	
57508				    2.7	
57519				    2.7	
57530				    2.7	
57542				    2.7	
57553				    3.0	
57564				    3.0	
57576				    3.1	
57588				    3.3	
57599				    4.2	
57610				    4.2	
57621				    4.4	
57632				    4.4	
57643				    4.4	
57655				    4.4	
57666				    4.4	
57677				    4.4	
57688				    4.4	
57699				    4.4	
57711				    4.6	
57722				    4.8	
57733				    5.0	
57745				    5.4	
57756				    5.5	
57767				    5.6	
57778				    5.6	
57790				    5.4	
57801				    5.9	
57812				    5.9	
57824				    5.9	
57835				    6.5	
57845				    6.5	
57854				    6.7	
57862				    6.7	
57870				    6.7	
57878				    6.7	
57886				    6.7	
57894				    6.7	
57902				    6.7	
57910				    6.5	
57918				    6.5	
57927				    6.5	
57935				    6.5	
57943				    6.5	
57952				    6.5	
57960				    6.5	
57968				    6.6	
57976				    6.6	
57984				    6.6	
57992				    6.8	
58000				    6.8	
58008				    6.8	
58016				    6.8	
58025				    7.1	
58033				    7.4	
58041				    9.1	
58049				    9.1	
58057				    9.1	
58065				    8.9	
58073				    9.2	
58082				    9.2	
58090				    9.4	
58098				    9.7	
58106				    9.7	
58114				    9.7	
58122				    10.2	
58130				    10.2	
58140				    10.2	
58147				    10.2	
58156				    11.1	
58164				    12.5	
58172				    13.4	
58180				    13.4	
58192				    14.5	
58203				    15.2	
58215				    15.4	
58225				    16.7	
58236				    17.1	
58248				    17.9	
58259				    17.9	
58270				    17.9	
58282				    17.0	
58293				    17.0	
58304				    16.7	
58315				    16.7	
58327				    16.8	
58338				    16.8	
58349				    17.2	
58361				    17.2	
58372				    17.1	
58383				    17.9	
58394				    17.9	
58405				    18.1	
58416				    18.1	
58427				    17.8	
58438				    17.7	
58449				    17.5	
58460				    17.4	
58472				    17.7	
58483				    17.8	
58493				    17.7	
58505				    17.6	
58516				    17.6	
58527				    17.6	
58538				    17.6	
58549				    17.4	
58560				    17.7	
58572				    17.8	
58583				    17.5	
58594				    18.0	
58605				    18.6	
58617				    18.7	
58628				    18.5	
58639				    18.3	
58651				    18.7	
58662				    18.6	
58673				    18.5	
58684				    18.5	
58695				    18.7	
58706				    18.8	
58717				    18.7	
58728				    18.8	
58740				    18.9	
58751				    18.9	
58762				    18.9	
