17252				    1
17258				    1
17265				    1
17271				    1
17278				    1
17284				    1
17291				    1
17303				    1
17315				    1
17326				    1
17338				    1.6	
17350				    2.0	
17361				    2.0	
17373				    2.0	
17385				    2.0	
17397				    2.0	
17408				    2.0	
17420				    2.0	
17432				    2.0	
17443				    2.0	
17455				    2.0	
17466				    1.9	
17478				    3.2	
17489				    3.2	
17501				    3.2	
17512				    3.2	
17524				    3.2	
17535				    3.2	
17547				    3.2	
17558				    3.2	
17570				    3.2	
17582				    3.7	
17593				    3.7	
17605				    4.4	
17618				    5.0	
17629				    5.6	
17641				    5.6	
17652				    5.6	
17664				    5.5	
17676				    5.5	
17688				    5.5	
17699				    5.5	
17710				    5.5	
17722				    5.5	
17734				    5.8	
17745				    6.1	
17757				    6.1	
17769				    6.4	
17781				    7.2	
17793				    7.2	
17804				    8.0	
17816				    8.1	
17828				    8.6	
17839				    8.8	
17851				    8.8	
17862				    9.3	
17874				    9.3	
17886				    9.6	
17897				    13.5	
17909				    16.3	
17920				    16.3	
17932				    16.0	
17944				    17.0	
17955				    18.6	
17967				    18.6	
17979				    17.8	
17990				    19.4	
18002				    19.5	
18014				    19.6	
18025				    19.6	
18037				    19.8	
18049				    19.8	
18061				    20.6	
18073				    20.6	
18085				    20.5	
18096				    19.5	
18108				    20.1	
18120				    19.9	
18131				    19.8	
18143				    19.7	
18155				    20.0	
18166				    21.5	
18178				    21.1	
18189				    21.0	
18201				    21.5	
18213				    21.4	
18224				    21.4	
18236				    21.6	
18247				    22.4	
18259				    22.5	
18271				    22.5	
18282				    22.4	
18294				    22.4	
18305				    21.8	
18317				    21.8	
18329				    21.8	
18340				    22.0	
18351				    22.0	
18363				    22.5	
18374				    22.5	
18386				    22.4	
18397				    22.3	
18409				    23.2	
18420				    23.9	
18432				    23.8	
18443				    23.7	
18455				    23.3	
18467				    23.3	
18478				    23.5	
18490				    23.4	
